,author,body,number,created_at,empty
116,github-actions[bot],"Cluster Test Result
```
Test runner setup time spent 249 secs
Compatibility test results for land_1b8318c1 ==> land_50d6e2bf (PR)
1. All instances running land_1b8318c1, generating some traffic on network
2. First full node land_1b8318c1 ==> land_50d6e2bf, to validate new full node to old validator node traffic
3. First Validator node land_1b8318c1 ==> land_50d6e2bf, to validate storage compatibility
4. First batch validators (14) land_1b8318c1 ==> land_50d6e2bf, to test consensus and traffic between old full nodes and new validator node
5. First batch full nodes (14) land_1b8318c1 ==> land_50d6e2bf
6. Second batch validators (15) land_1b8318c1 ==> land_50d6e2bf, to upgrade rest of the validators
7. Second batch of full nodes (15) land_1b8318c1 ==> land_50d6e2bf, to finish the network upgrade, time spent 630 secs
all up : 2143 TPS, 2101 ms latency, 4500 ms p99 latency, no expired txns, time spent 267 secs
Logs: http://kibana.ct-2-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-02T17:24:58Z',to:'2021-12-02T17:47:01Z'))
Dashboard: http://grafana.ct-2-k8s-testnet.aws.hlw3truzy4ls.com/d/performance/performance?from=1638465898000&to=1638467221000
Validator 1 logs: http://kibana.ct-2-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-02T17:24:58Z',to:'2021-12-02T17:47:01Z'))&_a=(columns:!(log),query:(language:kuery,query:'kubernetes.pod_name:""val-1""'),sort:!(!('@timestamp',desc)))
```

Repro cmd:

  ```
  ./scripts/cti --tag land_1b8318c1 --cluster-test-tag land_50d6e2bf -E BATCH_SIZE=15 -E UPDATE_TO_TAG=land_50d6e2bf --report report.json --suite land_blocking_compat
  ```
  
 :tada: Land-blocking cluster test passed! :ok_hand:",9917,2021-12-02T17:47:02Z,0
117,github-actions[bot],"Forge Test Result
```
Compatibility test results for land_1b8318c1 ==> land_50d6e2bf (PR)
1. Downgrade all validators to older version: land_1b8318c1
2. Upgrading first Validator to new version: land_50d6e2bf
3. Upgrading rest of first batch to new version: land_50d6e2bf
4. upgrading second batch to new version: land_50d6e2bf
5. check swarm health
Compatibility test for land_1b8318c1 ==> land_50d6e2bf passed
all up : 1633 TPS, 2734 ms latency, 5550 ms p99 latency,no expired txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-0.aws.hlw3truzy4ls.com/d/overview/overview?from=1638465997562&to=1638467328512&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_50d6e2bf --base-image-tag land_1b8318c1 --suite land_blocking_compat --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",9917,2021-12-02T17:48:49Z,0
118,github-actions[bot],"Forge Test Result
```
Forge test runner is terminated
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-1.aws.hlw3truzy4ls.com/d/overview/overview?from=1638427763644&to=1638427776458&orgId=1
```

 :exclamation: Forge Test failed - non-zero exit code for `fgi` 

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_0d78422d --base-image-tag land_616c25a9 --suite land_blocking_compat --report forge_report.json
  ```
  ",9914,2021-12-02T06:49:37Z,0
119,github-actions[bot],"Cluster Test Result
```
Test runner setup time spent 267 secs
Compatibility test results for land_616c25a9 ==> land_0d78422d (PR)
1. All instances running land_616c25a9, generating some traffic on network
2. First full node land_616c25a9 ==> land_0d78422d, to validate new full node to old validator node traffic
3. First Validator node land_616c25a9 ==> land_0d78422d, to validate storage compatibility
4. First batch validators (14) land_616c25a9 ==> land_0d78422d, to test consensus and traffic between old full nodes and new validator node
5. First batch full nodes (14) land_616c25a9 ==> land_0d78422d
6. Second batch validators (15) land_616c25a9 ==> land_0d78422d, to upgrade rest of the validators
7. Second batch of full nodes (15) land_616c25a9 ==> land_0d78422d, to finish the network upgrade, time spent 665 secs
all up : 2111 TPS, 2130 ms latency, 5000 ms p99 latency, no expired txns, time spent 264 secs
Logs: http://kibana.ct-1-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-02T06:48:42Z',to:'2021-12-02T07:11:25Z'))
Dashboard: http://grafana.ct-1-k8s-testnet.aws.hlw3truzy4ls.com/d/performance/performance?from=1638427722000&to=1638429085000
Validator 1 logs: http://kibana.ct-1-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-02T06:48:42Z',to:'2021-12-02T07:11:25Z'))&_a=(columns:!(log),query:(language:kuery,query:'kubernetes.pod_name:""val-1""'),sort:!(!('@timestamp',desc)))
```

Repro cmd:

  ```
  ./scripts/cti --tag land_616c25a9 --cluster-test-tag land_0d78422d -E BATCH_SIZE=15 -E UPDATE_TO_TAG=land_0d78422d --report report.json --suite land_blocking_compat
  ```
  
 :tada: Land-blocking cluster test passed! :ok_hand:",9914,2021-12-02T07:11:26Z,0
120,bors-libra,:broken_heart: Test Failed - [ci-test](https://github.com/diem/diem/actions/runs/1529331672),9914,2021-12-02T07:11:47Z,0
121,xli,/land,9914,2021-12-02T16:20:00Z,0
122,github-actions[bot],"Forge Test Result
```
Compatibility test results for land_50d6e2bf ==> land_a33139a0 (PR)
1. Downgrade all validators to older version: land_50d6e2bf
2. Upgrading first Validator to new version: land_a33139a0
3. Upgrading rest of first batch to new version: land_a33139a0
4. upgrading second batch to new version: land_a33139a0
5. check swarm health
Compatibility test for land_50d6e2bf ==> land_a33139a0 passed
all up : 1615 TPS, 2761 ms latency, 7200 ms p99 latency,no expired txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-1.aws.hlw3truzy4ls.com/d/overview/overview?from=1638468765766&to=1638470062060&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_a33139a0 --base-image-tag land_50d6e2bf --suite land_blocking_compat --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",9914,2021-12-02T18:34:23Z,0
123,github-actions[bot],"Cluster Test Result
```
Test runner setup time spent 263 secs
Compatibility test results for land_50d6e2bf ==> land_a33139a0 (PR)
1. All instances running land_50d6e2bf, generating some traffic on network
2. First full node land_50d6e2bf ==> land_a33139a0, to validate new full node to old validator node traffic
3. First Validator node land_50d6e2bf ==> land_a33139a0, to validate storage compatibility
4. First batch validators (14) land_50d6e2bf ==> land_a33139a0, to test consensus and traffic between old full nodes and new validator node
5. First batch full nodes (14) land_50d6e2bf ==> land_a33139a0
6. Second batch validators (15) land_50d6e2bf ==> land_a33139a0, to upgrade rest of the validators
7. Second batch of full nodes (15) land_50d6e2bf ==> land_a33139a0, to finish the network upgrade, time spent 697 secs
all up : 2173 TPS, 2072 ms latency, 3550 ms p99 latency, no expired txns, time spent 264 secs
Logs: http://kibana.ct-0-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-02T18:12:06Z',to:'2021-12-02T18:35:25Z'))
Dashboard: http://grafana.ct-0-k8s-testnet.aws.hlw3truzy4ls.com/d/performance/performance?from=1638468726000&to=1638470125000
Validator 1 logs: http://kibana.ct-0-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-02T18:12:06Z',to:'2021-12-02T18:35:25Z'))&_a=(columns:!(log),query:(language:kuery,query:'kubernetes.pod_name:""val-1""'),sort:!(!('@timestamp',desc)))
```

Repro cmd:

  ```
  ./scripts/cti --tag land_50d6e2bf --cluster-test-tag land_a33139a0 -E BATCH_SIZE=15 -E UPDATE_TO_TAG=land_a33139a0 --report report.json --suite land_blocking_compat
  ```
  
 :tada: Land-blocking cluster test passed! :ok_hand:",9914,2021-12-02T18:35:26Z,0
124,tzakian,/land,9902,2021-12-01T17:50:20Z,0
125,bors-libra,:broken_heart: Test Failed - [ci-test](https://github.com/diem/diem/actions/runs/1527341841),9902,2021-12-01T19:02:43Z,0
126,tzakian,/land,9902,2021-12-01T19:16:25Z,0
127,bors-libra,:broken_heart: Test Failed - [ci-test](https://github.com/diem/diem/actions/runs/1527696570),9902,2021-12-01T20:39:59Z,0
128,tzakian,/land,9902,2021-12-01T22:01:56Z,0
129,bors-libra,:broken_heart: Test Failed - [ci-test](https://github.com/diem/diem/actions/runs/1528268850),9902,2021-12-01T23:30:37Z,0
130,tzakian,/land,9902,2021-12-02T01:38:20Z,0
131,github-actions[bot],"Forge Test Result
```
Compatibility test results for land_616c25a9 ==> land_2fe5da69 (PR)
1. Downgrade all validators to older version: land_616c25a9
all up : 1718 TPS, 2595 ms latency, 4650 ms p99 latency,no expired txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-0.aws.hlw3truzy4ls.com/d/overview/overview?from=1638419591683&to=1638420386821&orgId=1
```

 :exclamation: Forge Test failed - non-zero exit code for `fgi` 

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_2fe5da69 --base-image-tag land_616c25a9 --suite land_blocking_compat --report forge_report.json
  ```
  ",9902,2021-12-02T04:46:27Z,0
132,github-actions[bot],"Cluster Test Result
```
Test runner setup time spent 250 secs
Compatibility test results for land_616c25a9 ==> land_2fe5da69 (PR)
1. All instances running land_616c25a9, generating some traffic on network
2. First full node land_616c25a9 ==> land_2fe5da69, to validate new full node to old validator node traffic
3. First Validator node land_616c25a9 ==> land_2fe5da69, to validate storage compatibility
4. First batch validators (14) land_616c25a9 ==> land_2fe5da69, to test consensus and traffic between old full nodes and new validator node
5. First batch full nodes (14) land_616c25a9 ==> land_2fe5da69
6. Second batch validators (15) land_616c25a9 ==> land_2fe5da69, to upgrade rest of the validators
7. Second batch of full nodes (15) land_616c25a9 ==> land_2fe5da69, to finish the network upgrade, time spent 634 secs
all up : 2170 TPS, 2073 ms latency, 3550 ms p99 latency, no expired txns, time spent 269 secs
Logs: http://kibana.ct-2-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-02T04:32:51Z',to:'2021-12-02T04:55:00Z'))
Dashboard: http://grafana.ct-2-k8s-testnet.aws.hlw3truzy4ls.com/d/performance/performance?from=1638419571000&to=1638420900000
Validator 1 logs: http://kibana.ct-2-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-02T04:32:51Z',to:'2021-12-02T04:55:00Z'))&_a=(columns:!(log),query:(language:kuery,query:'kubernetes.pod_name:""val-1""'),sort:!(!('@timestamp',desc)))
```

Repro cmd:

  ```
  ./scripts/cti --tag land_616c25a9 --cluster-test-tag land_2fe5da69 -E BATCH_SIZE=15 -E UPDATE_TO_TAG=land_2fe5da69 --report report.json --suite land_blocking_compat
  ```
  
 :tada: Land-blocking cluster test passed! :ok_hand:",9902,2021-12-02T04:55:01Z,0
133,bors-libra,:broken_heart: Test Failed - [ci-test](https://github.com/diem/diem/actions/runs/1529007272),9902,2021-12-02T04:55:19Z,0
134,tzakian,/land,9902,2021-12-02T17:06:11Z,0
135,github-actions[bot],"Forge Test Result
```
Compatibility test results for land_a33139a0 ==> land_f36cf762 (PR)
1. Downgrade all validators to older version: land_a33139a0
2. Upgrading first Validator to new version: land_f36cf762
3. Upgrading rest of first batch to new version: land_f36cf762
4. upgrading second batch to new version: land_f36cf762
5. check swarm health
Compatibility test for land_a33139a0 ==> land_f36cf762 passed
all up : 1656 TPS, 2702 ms latency, 7600 ms p99 latency,no expired txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-0.aws.hlw3truzy4ls.com/d/overview/overview?from=1638471432265&to=1638472754019&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_f36cf762 --base-image-tag land_a33139a0 --suite land_blocking_compat --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",9902,2021-12-02T19:19:15Z,0
136,github-actions[bot],"Cluster Test Result
```
Test runner setup time spent 251 secs
Compatibility test results for land_a33139a0 ==> land_f36cf762 (PR)
1. All instances running land_a33139a0, generating some traffic on network
2. First full node land_a33139a0 ==> land_f36cf762, to validate new full node to old validator node traffic
3. First Validator node land_a33139a0 ==> land_f36cf762, to validate storage compatibility
4. First batch validators (14) land_a33139a0 ==> land_f36cf762, to test consensus and traffic between old full nodes and new validator node
5. First batch full nodes (14) land_a33139a0 ==> land_f36cf762
6. Second batch validators (15) land_a33139a0 ==> land_f36cf762, to upgrade rest of the validators
7. Second batch of full nodes (15) land_a33139a0 ==> land_f36cf762, to finish the network upgrade, time spent 681 secs
all up : 2186 TPS, 2058 ms latency, 4000 ms p99 latency, no expired txns, time spent 264 secs
Logs: http://kibana.ct-1-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-02T18:56:31Z',to:'2021-12-02T19:19:14Z'))
Dashboard: http://grafana.ct-1-k8s-testnet.aws.hlw3truzy4ls.com/d/performance/performance?from=1638471391000&to=1638472754000
Validator 1 logs: http://kibana.ct-1-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-02T18:56:31Z',to:'2021-12-02T19:19:14Z'))&_a=(columns:!(log),query:(language:kuery,query:'kubernetes.pod_name:""val-1""'),sort:!(!('@timestamp',desc)))
```

Repro cmd:

  ```
  ./scripts/cti --tag land_a33139a0 --cluster-test-tag land_f36cf762 -E BATCH_SIZE=15 -E UPDATE_TO_TAG=land_f36cf762 --report report.json --suite land_blocking_compat
  ```
  
 :tada: Land-blocking cluster test passed! :ok_hand:",9902,2021-12-02T19:19:15Z,0
137,dimroc,/land,9887,2021-12-02T18:20:47Z,0
138,github-actions[bot],"Cluster Test Result
```
Test runner setup time spent 257 secs
Compatibility test results for land_f36cf762 ==> land_aa59eb16 (PR)
1. All instances running land_f36cf762, generating some traffic on network
2. First full node land_f36cf762 ==> land_aa59eb16, to validate new full node to old validator node traffic
3. First Validator node land_f36cf762 ==> land_aa59eb16, to validate storage compatibility
4. First batch validators (14) land_f36cf762 ==> land_aa59eb16, to test consensus and traffic between old full nodes and new validator node
5. First batch full nodes (14) land_f36cf762 ==> land_aa59eb16
6. Second batch validators (15) land_f36cf762 ==> land_aa59eb16, to upgrade rest of the validators
7. Second batch of full nodes (15) land_f36cf762 ==> land_aa59eb16, to finish the network upgrade, time spent 680 secs
all up : 2131 TPS, 2111 ms latency, 3550 ms p99 latency, no expired txns, time spent 265 secs
Logs: http://kibana.ct-1-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-02T19:43:49Z',to:'2021-12-02T20:05:41Z'))
Dashboard: http://grafana.ct-1-k8s-testnet.aws.hlw3truzy4ls.com/d/performance/performance?from=1638474229000&to=1638475541000
Validator 1 logs: http://kibana.ct-1-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-02T19:43:49Z',to:'2021-12-02T20:05:41Z'))&_a=(columns:!(log),query:(language:kuery,query:'kubernetes.pod_name:""val-1""'),sort:!(!('@timestamp',desc)))
```

Repro cmd:

  ```
  ./scripts/cti --tag land_f36cf762 --cluster-test-tag land_aa59eb16 -E BATCH_SIZE=15 -E UPDATE_TO_TAG=land_aa59eb16 --report report.json --suite land_blocking_compat
  ```
  
 :tada: Land-blocking cluster test passed! :ok_hand:",9887,2021-12-02T20:05:42Z,0
139,github-actions[bot],"Forge Test Result
```
Compatibility test results for land_f36cf762 ==> land_aa59eb16 (PR)
1. Downgrade all validators to older version: land_f36cf762
2. Upgrading first Validator to new version: land_aa59eb16
3. Upgrading rest of first batch to new version: land_aa59eb16
4. upgrading second batch to new version: land_aa59eb16
5. check swarm health
Compatibility test for land_f36cf762 ==> land_aa59eb16 passed
all up : 1620 TPS, 2761 ms latency, 6700 ms p99 latency,no expired txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-0.aws.hlw3truzy4ls.com/d/overview/overview?from=1638474269670&to=1638475559789&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_aa59eb16 --base-image-tag land_f36cf762 --suite land_blocking_compat --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",9887,2021-12-02T20:06:01Z,0
